GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
2	rs3025327	9	136478355	rs3025343	2010-05-24	20418890	Tobacco and Genetics Consortium	2010-04-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20418890	Genome-wide meta-analyses identify multiple loci associated with smoking behavior.	Smoking behavior	Up to 74,035 European ancestry individuals	Up to 68,988 participants	9q34.2	DBH	AC002101.1			ENSG00000261018			rs3025343-G	rs3025343	0	3025343	non_coding_transcript_exon_variant	0	0.84	4E-8	7.3979400086720375	(smoking cessation)	1.12	[1.08-1.18]	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
2	rs3025327	9	136478355	rs3025343	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking cessation	121,543 European and South Asian ancestry individuals	up to 275,596 European ancestry individuals	9q34.2	DBH	AC002101.1			ENSG00000261018			rs3025343-A	rs3025343	0	3025343	non_coding_transcript_exon_variant	0	NR	4E-12	11.397940008672037		0.039	[0.027-0.051] unit increase (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
2	rs3025327	9	136481205	rs3025360	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	White blood cell count	approximately 444,000 European ancestry individuals	NA	9q34.2		AC002101.1			ENSG00000261018			rs3025360-?	rs3025360	0	3025360	intron_variant	0	NR	1E-9	9.0				NR [~ 8900000] (imputed)	N
2	rs3025388	9	136502369	rs3025383	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025383-T	rs3025383	0	3025383	intron_variant	0	0.718	9E-7	6.045757490560675		0.051	NR unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136502369	rs3025383	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025383-T	rs3025383	0	3025383	intron_variant	0	0.715	4E-6	5.3979400086720375		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136502369	rs3025383	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Cigarettes smoked per day (MTAG)	up to 403,928 European ancestry individuals	NA	9q34.2	NR	DBH			ENSG00000123454			rs3025383-C	rs3025383	0	3025383	intron_variant	0	0.187	5E-29	28.30102999566398		0.0314888	[0.026-0.037] unit decrease	NR [9732723] (imputed)	N
2	rs3025388	9	136502369	rs3025383	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking behaviour (cigarettes smoked per day)	up to 377,334 European ancestry individuals	NA	9q34.2	NR	DBH			ENSG00000123454			rs3025383-C	rs3025383	0	3025383	intron_variant	0	0.187	1E-23	23.0		0.031379756	[0.025-0.037] unit decrease	NR [~ 10000000] (imputed)	N
2	rs3025388	9	136502572	rs13284520	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs13284520-A	rs13284520	0	13284520	intron_variant	0	0.735	5E-6	5.301029995663981		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136502739	rs3025385	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025385-T	rs3025385	0	3025385	intron_variant	0	0.259	3E-6	5.522878745280337		0.01	unit increase	Illumina [NR] (imputed)	N
2	rs3025388	9	136502764	rs3025386	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025386-T	rs3025386	0	3025386	intron_variant	0	0.741	3E-6	5.522878745280337		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136502987	rs3025387	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025387-A	rs3025387	0	3025387	intron_variant	0	0.742	2E-6	5.698970004336019		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136502987	rs3025387	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Lung function (FEV1/FVC)	approximately 370,000 European ancestry individuals	NA	9q34.2		DBH			ENSG00000123454			rs3025387-?	rs3025387	0	3025387	intron_variant	0	NR	2E-9	8.698970004336019				NR [~ 8900000] (imputed)	N
2	rs3025388	9	136503256	rs3025388	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025388-A	rs3025388	0	3025388	intron_variant	0	0.248	4E-6	5.3979400086720375		0.049	NR unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136503256	rs3025388	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs3025388-A	rs3025388	0	3025388	intron_variant	0	0.252	1E-6	6.0		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136503256	rs3025388	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation (MTAG)	up to 820,192 European ancestry individuals	NA	9q34.2	NR	DBH			ENSG00000123454			rs3025388-G	rs3025388	0	3025388	intron_variant	0	0.173	3E-16	15.522878745280337		0.0166063	[0.013-0.021] unit decrease	NR [9732723] (imputed)	N
2	rs3025388	9	136505241	rs1108581	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs1108581-A	rs1108581	0	1108581	intron_variant	0	0.292	9E-9	8.045757490560675		0.058	NR unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136505241	rs1108581	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	9q34.2	DBH	DBH			ENSG00000123454			rs1108581-A	rs1108581	0	1108581	intron_variant	0	0.297	7E-7	6.154901959985743		0.01	unit decrease	Illumina [NR] (imputed)	N
2	rs3025388	9	136505241	rs1108581	2017-09-18	28604730	McKay JD	2017-06-12	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28604730	Large-scale association analysis identifies new lung cancer susceptibility loci and heterogeneity in genetic susceptibility across histological subtypes.	Squamous cell lung carcinoma	7,426 European ancestry cases, 55,627 European ancestry controls	NA	9q34.2	DBH	DBH			ENSG00000123454			rs1108581-A	rs1108581	0	1108581	intron_variant	0	0.796639702	9E-7	6.045757490560675		1.122288	[1.07-1.18]	Illumina [10439017] (imputed)	N
3	rs7127006	11	16354653	rs297343	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs297343-T	rs297343	0	297343	intron_variant	0	NR	6E-12	11.221848749616356		6.875	z score increase	Affymetrix [10847151] (imputed)	N
3	rs7127006	11	16354653	rs297343	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Life satisfaction	80,852 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs297343-G	rs297343	0	297343	intron_variant	0	0.637104222740963	9E-9	8.045757490560675		0.007536565	[0.005-0.0101] unit decrease	NR [NR]	N
3	rs7127006	11	16354653	rs297343	2019-04-15	30696823	Jones SE	2019-01-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30696823	Genome-wide association analyses of chronotype in 697,828 individuals provides insights into circadian rhythms.	Chronotype	449,734  European ancestry individuals	248,098 European ancestry individuals	11p15.2	SOX6	SOX6			ENSG00000110693			rs297343-T	rs297343	0	297343	intron_variant	0	0.364	7E-8	7.154901959985743		0.00948928	[0.006-0.0129] unit decrease	Affymetrix [11880941] (imputed)	N
3	rs7127006	11	16355771	rs297346	2018-02-01	29255261	Luciano M	2017-12-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29255261	Association analysis in over 329,000 individuals identifies 116 independent variants influencing neuroticism.	Neuroticism	329,821 European ancestry individuals	122,867 European ancestry individuals	11p15.2	SOX6	SOX6			ENSG00000110693			rs297346-A	rs297346	0	297346	intron_variant	0	0.36612	2E-8	7.698970004336019		5.641	z score increase	Illumina [18485882] (imputed)	N
3	rs7127006	11	16355771	rs297346	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Depressed affect	357,957 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs297346-A	rs297346	0	297346	intron_variant	0	NR	2E-11	10.698970004336019		0.0162	[0.011-0.021] unit increase	Affymetrix [10847151] (imputed)	N
3	rs7127006	11	16355771	rs297346	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Experiencing mood swings	373,733 European ancestry individuals	NA	11p15.2	SOX6	SOX6			ENSG00000110693			rs297346-A	rs297346	0	297346	intron_variant	0	0.366117	5E-10	9.301029995663981		6.23	z score increase	NR [10847151] (imputed)	N
3	rs7127006	11	16355771	rs297346	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Neurociticism	380,506 European ancestry individuals	NA	11p15.2	SOX6	SOX6			ENSG00000110693			rs297346-A	rs297346	0	297346	intron_variant	0	0.366117	7E-11	10.154901959985743		6.53	z score increase	NR [10847151] (imputed)	N
3	rs7127006	11	16355771	rs297346	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Neuroticism	approximately 372,000 European ancestry individuals	NA	11p15.2		SOX6			ENSG00000110693			rs297346-?	rs297346	0	297346	intron_variant	0	NR	2E-11	10.698970004336019				NR [~ 8900000] (imputed)	N
3	rs7127006	11	16355771	rs297346	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Depressive symptoms	1,067,913 European ancestry individuals	228,033 European ancestry individuals	11p15.2	NR	SOX6			ENSG00000110693			rs297346-G	rs297346	0	297346	intron_variant	0	0.637099190017094	2E-9	8.698970004336019		0.0059065786	[0.004-0.0078] unit decrease	NR [NR]	N
3	rs7127006	11	16355771	rs297346	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Neuroticism	523,783 European ancestry individuals	59,206 European ancestry individuals	11p15.2	NR	SOX6			ENSG00000110693			rs297346-G	rs297346	0	297346	intron_variant	0	0.637099190017094	1E-9	9.0		0.009287722	[0.0063-0.0123] unit decrease	NR [NR]	N
3	rs7127006	11	16355771	rs297346	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Positive affect	410,603 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs297346-G	rs297346	0	297346	intron_variant	0	0.637099190017094	2E-9	8.698970004336019		0.007130293	[0.0048-0.0094] unit decrease	NR [NR]	N
3	rs7127006	11	16355771	rs297346	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Well-being spectrum (multivariate analysis)	2,083,151 European ancestry individuals	287,239 European ancestry individuals	11p15.2	NR	SOX6			ENSG00000110693			rs297346-G	rs297346	0	297346	intron_variant	0	0.637099190017094	7E-10	9.154901959985743		0.0058935108	[0.004-0.0078] unit decrease	NR [NR]	N
3	rs7127006	11	16355771	rs297346	2019-05-02	30867560	Hill WD	2019-03-13	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30867560	Genetic contributions to two special factors of neuroticism are associated with affluence, higher intelligence, better health, and longer life.	General factor of neuroticism	270,059 British ancestry individuals	NA	11p15.2	SOX6	SOX6			ENSG00000110693			rs297346-A	rs297346	0	297346	intron_variant	0	NR	2E-8	7.698970004336019		0.009713	[0.0063-0.0131] unit decrease	Affymetrix [18485882] (imputed)	N
3	rs7127006	11	16372431	rs7109376	2019-01-30	30531825	Morgan MD	2018-12-10	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30531825	Genome-wide study of hair colour in UK Biobank explains most of the SNP heritability.	Blond vs. brown/black hair color	39,397 British ancestry blond hair individuals, 283,920 British ancestry brown or black hair individuals	NA	11p15.2	SOX6	SOX6			ENSG00000110693			rs7109376-A	rs7109376	0	7109376	intron_variant	0	0.2792	1E-14	14.0		1.068	NR	Affymetrix [9154080] (imputed)	N
3	rs7127006	11	16372431	rs7109376	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation	up to 547,219 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs7109376-A	rs7109376	0	7109376	intron_variant	0	0.279	1E-10	10.0		0.02805923	[0.02-0.037] unit increase	NR [~ 10000000] (imputed)	N
3	rs7127006	11	16372431	rs7109376	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation (MTAG)	up to 820,192 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs7109376-A	rs7109376	0	7109376	intron_variant	0	0.279	2E-13	12.698970004336019		0.0126368	[0.0093-0.016] unit increase	NR [9732723] (imputed)	N
3	rs7127006	11	16377044	rs7951365	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Cigarettes smoked per day (MTAG)	up to 403,928 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs7951365-C	rs7951365	0	7951365	intron_variant	0	0.31	9E-16	15.045757490560675		0.019028	[0.014-0.024] unit increase	NR [9732723] (imputed)	N
3	rs7127006	11	16377044	rs7951365	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking behaviour (cigarettes smoked per day)	up to 377,334 European ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs7951365-C	rs7951365	0	7951365	intron_variant	0	0.31	2E-11	10.698970004336019		0.017756414	[0.013-0.023] unit increase	NR [~ 10000000] (imputed)	N
3	rs7127006	11	16382882	rs16932966	2018-11-30	30279531	Baselmans BML	2018-10-02	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/30279531	A genetic perspective on the relationship between eudaimonic -and hedonic well-being.	Eudaimonic well-being	108,154 British ancestry individuals	NA	11p15.2	NR	SOX6			ENSG00000110693			rs16932966-A	rs16932966	0	16932966	intron_variant	0	0.273343	3E-7	6.522878745280337		5.11352	[NR] z score decrease	Affymetrix [~ 8600000] (imputed)	N
4	rs3866543	15	76629609	rs3866543	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation	up to 547,219 European ancestry individuals	NA	15q24.3	NR	ISL2			ENSG00000159556			rs3866543-G	rs3866543	0	3866543	intron_variant	0	0.523	1E-8	8.0		0.022201894	[0.015-0.03] unit increase	NR [~ 10000000] (imputed)	N
4	rs3866543	15	76826003	rs2056544	2018-10-31	30177863	Maguire LH	2018-09-03	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30177863	Genome-wide association analyses identify 39 new susceptibility loci for diverticular disease.	Diverticular disease	27,444 British ancestry cases, 382,284 British ancestry controls	NA	15q24.3	ISL2, ETFA	SCAPER			ENSG00000140386			rs2056544-A	rs2056544	0	2056544	intron_variant	0	0.576838224090554	1E-7	7.0		0.0029364	[NR] unit increase	Affymetrix [> 30000000] (imputed)	N
5	rs72740955	15	78719501	rs72736802	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	Intergenic	AC011270.1 - IREB2	ENSG00000259413	ENSG00000136381		44004	10272	rs72736802-A	rs72736802	0	72736802	regulatory_region_variant	1	0.597	3E-10	9.522878745280337		0.06	NR unit increase	Illumina [NR] (imputed)	N
5	rs72740955	15	78719501	rs72736802	2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1 in COPD	5,439 European ancestry current and former smoker cases, 821 African American current and former smoker cases	NA	15q25.1	Intergenic	AC011270.1 - IREB2	ENSG00000259413	ENSG00000136381		44004	10272	rs72736802-A	rs72736802	0	72736802	regulatory_region_variant	1	0.598	2E-6	5.698970004336019		0.048	NR unit increase	Illumina [NR] (imputed)	N
