GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000269753	1	2258581	2259042	1	1	483016	-1.4684	0.929	AL589739.1
ENSG00000157916	1	2323267	2336883	55	23	515486	0.8325	0.20256	RER1
ENSG00000157911	1	2336236	2345236	43	18	512609	0.080293	0.468	PEX10
ENSG00000149527	1	2357419	2436969	441	76	513770	1.9915	0.023213	PLCH2
ENSG00000157881	1	2439972	2458039	99	26	507476	1.6629	0.048164	PANK4
ENSG00000197921	1	2460184	2461684	6	4	505412	1.0012	0.15836	HES5
ENSG00000157873	1	2487078	2496821	36	12	513725	1.939	0.026253	TNFRSF14
ENSG00000157870	1	2517930	2522908	25	15	493401	0.17423	0.43084	FAM213B
ENSG00000142606	1	2522078	2564481	229	24	513555	0.39387	0.34684	MMEL1
ENSG00000215912	1	2567415	2718286	188	30	510375	0.55087	0.29086	TTC34
ENSG00000169717	1	2938046	2939465	4	2	511763	0.35513	0.36124	ACTRT2
ENSG00000142611	1	2985732	3355185	2282	267	512921	1.1009	0.13546	PRDM16
ENSG00000130762	1	3370990	3397677	149	29	508028	1.1676	0.12149	ARHGEF16
ENSG00000162591	1	3406484	3528059	733	130	515675	0.91865	0.17914	MEGF6
ENSG00000158109	1	3541566	3546691	22	8	503657	-0.33454	0.63101	TPRG1L
ENSG00000116213	1	3547331	3569325	85	27	494096	0.089828	0.46421	WRAP73
ENSG00000078900	1	3569084	3652765	439	89	516117	1.5186	0.064426	TP73
ENSG00000162592	1	3668962	3688209	109	33	509852	-1.2219	0.88913	CCDC27
ENSG00000235169	1	3689352	3692546	19	10	509350	-0.57258	0.71654	SMIM1
ENSG00000130764	1	3696784	3713068	110	26	519354	0.27409	0.39201	LRRC47
ENSG00000116198	1	3728645	3773778	351	24	522697	0.42801	0.33432	CEP104
ENSG00000169598	1	3773845	3801993	228	39	514927	-0.069738	0.5278	DFFB
ENSG00000198912	1	3805689	3816857	65	16	519734	0.17001	0.4325	C1orf174
ENSG00000196581	1	4714792	4852594	860	111	522910	1.4842	0.06888	AJAP1
ENSG00000131697	1	5922871	6052533	580	38	515507	1.3591	0.087062	NPHP4
ENSG00000069424	1	6051526	6161253	475	87	512921	1.4766	0.069891	KCNAB2
ENSG00000268332	1	6100630	6101399	5	3	534298	-1.3768	0.91572	AL035406.1
ENSG00000116254	1	6161853	6240183	380	57	518054	0.29119	0.38545	CHD5
ENSG00000116251	1	6241329	6269449	90	23	519352	1.3416	0.08987	RPL22
ENSG00000158286	1	6265535	6281359	57	12	511563	-0.3732	0.6455	RNF207
ENSG00000116237	1	6281253	6296032	54	13	511509	-0.18381	0.57292	ICMT
ENSG00000173673	1	6304252	6305638	7	3	523405	-0.14523	0.55774	HES3
ENSG00000158292	1	6307406	6321035	53	8	517662	-0.35797	0.63982	GPR153
ENSG00000097021	1	6324329	6454451	644	43	520216	-0.29043	0.61426	ACOT7
ENSG00000069812	1	6472478	6484730	53	14	517500	0.96656	0.16688	HES2
ENSG00000187017	1	6484848	6521430	146	24	517372	-0.16972	0.56738	ESPN
ENSG00000215788	1	6521211	6526255	28	15	507436	-1.2126	0.88735	TNFRSF25
ENSG00000171680	1	6526152	6580121	237	57	507324	0.1139	0.45466	PLEKHG5
ENSG00000162408	1	6581407	6614595	156	12	518998	1.4278	0.076671	NOL9
ENSG00000173662	1	6615241	6639817	93	24	503906	0.99975	0.15871	TAS1R1
ENSG00000204859	1	6640061	6649340	20	12	510351	1.1787	0.11927	ZBTB48
ENSG00000162413	1	6650784	6674667	87	29	508361	2.1805	0.014609	KLHL21
ENSG00000116273	1	6673745	6684093	28	8	509273	2.4633	0.0068827	PHF13
ENSG00000041988	1	6684926	6695646	43	12	520471	0.42278	0.33623	THAP3
ENSG00000007923	1	6694228	6761984	220	40	516615	2.4779	0.0066081	DNAJC11
ENSG00000171735	1	6845384	7829766	4002	313	515498	-0.47161	0.6814	CAMTA1
ENSG00000049245	1	7831329	7841492	45	15	523458	0.95829	0.16896	VAMP3
ENSG00000049246	1	7844380	7905237	273	32	525245	1.2227	0.11073	PER3
ENSG00000049247	1	7903143	7913572	46	16	527245	1.0486	0.14717	UTS2
ENSG00000049249	1	7979907	8000926	68	15	514781	0.62633	0.26555	TNFRSF9
ENSG00000116288	1	8014351	8045565	104	26	517849	-1.0467	0.85239	PARK7
ENSG00000116285	1	8064464	8086368	56	17	509293	0.079149	0.46846	ERRFI1
ENSG00000162426	1	8377886	8404227	109	24	515336	0.24029	0.40505	SLC45A1
ENSG00000142599	1	8412457	8877702	1073	49	514747	0.29882	0.38254	RERE
ENSG00000074800	1	8921061	8939308	48	15	502836	0.11718	0.45336	ENO1
ENSG00000131686	1	9005926	9035151	174	44	515892	-1.8493	0.96779	CA6
ENSG00000197241	1	9063359	9086404	117	44	515364	0.68536	0.24656	SLC2A7
ENSG00000142583	1	9095166	9148537	240	43	522387	0.44703	0.32743	SLC2A5
ENSG00000180758	1	9160364	9189229	113	25	518785	1.7275	0.042037	GPR157
ENSG00000049239	1	9294834	9331396	153	40	512858	0.46324	0.3216	H6PD
ENSG00000171621	1	9352939	9429591	476	84	519570	0.94779	0.17162	SPSB1
ENSG00000171612	1	9599541	9645237	105	26	512984	0.69287	0.2442	SLC25A33
ENSG00000188807	1	9648932	9674935	79	26	511654	0.93353	0.17527	TMEM201
ENSG00000171608	1	9711790	9789172	293	58	501470	-1.0978	0.86386	PIK3CD
ENSG00000179840	1	9712668	9714644	8	4	518992	0.36617	0.35712	C1orf200
ENSG00000171603	1	9789084	9884584	400	24	512036	-1.131	0.87098	CLSTN1
ENSG00000178585	1	9908334	9970394	210	50	493030	-0.24251	0.59581	CTNNBIP1
ENSG00000162441	1	9982173	10003465	67	20	516893	-0.64207	0.73959	LZIC
ENSG00000173614	1	10003486	10045559	128	30	514096	-1.6154	0.94688	NMNAT1
ENSG00000162444	1	10057264	10076078	56	11	521570	-0.94821	0.82849	RBP7
ENSG00000130939	1	10092890	10241297	503	38	512637	-1.5316	0.93719	UBE4B
ENSG00000054523	1	10270863	10441661	688	30	521708	-1.5457	0.93891	KIF1B
ENSG00000142657	1	10458649	10480201	74	16	520749	-0.94718	0.82823	PGD
ENSG00000251503	1	10490159	10512210	83	18	520999	1.1514	0.12478	APITD1-CORT
ENSG00000175279	1	10490159	10512210	83	18	520999	1.1514	0.12478	APITD1
ENSG00000241563	1	10509776	10511959	5	3	525960	1.3873	0.082671	CORT
ENSG00000160049	1	10516579	10532583	48	20	508813	0.95166	0.17064	DFFA
ENSG00000142655	1	10532345	10690815	559	56	518657	0.43107	0.33321	PEX14
ENSG00000130940	1	10696661	10856707	685	139	513588	-0.27358	0.6078	CASZ1
ENSG00000175262	1	11006528	11042094	169	30	522544	0.30847	0.37886	C1orf127
ENSG00000120948	1	11072414	11085796	42	14	497281	0.45796	0.32349	TARDBP
ENSG00000009724	1	11086580	11107290	86	19	513402	1.0108	0.15606	MASP2
ENSG00000116649	1	11114641	11120081	9	3	518953	0.95109	0.17078	SRM
ENSG00000171824	1	11126675	11159938	126	13	519291	1.1907	0.11689	EXOSC10
ENSG00000198793	1	11166592	11322564	473	21	515860	1.3494	0.088608	MTOR
ENSG00000171819	1	11249398	11256038	25	7	511393	0.99522	0.15981	ANGPTL7
ENSG00000120942	1	11333263	11356106	54	12	517325	-0.13384	0.55323	UBIAD1
ENSG00000204624	1	11539223	11597641	207	30	519195	1.7751	0.037944	PTCHD2
ENSG00000116661	1	11708424	11715842	37	24	514106	0.54118	0.29419	FBXO2
ENSG00000132879	1	11714432	11723384	32	13	524907	0.70942	0.23903	FBXO44
ENSG00000116663	1	11724181	11734411	46	17	513411	-0.38721	0.6507	FBXO6
ENSG00000116670	1	11734537	11751707	80	20	522016	0.20945	0.41705	MAD2L2
ENSG00000162490	1	11751786	11785914	148	41	510173	1.1592	0.12318	DRAXIN
ENSG00000177674	1	11796141	11814859	78	17	517908	1.0402	0.14913	AGTRAP
ENSG00000215910	1	11821844	11849642	180	18	525272	0.86993	0.19217	C1orf167
ENSG00000177000	1	11845780	11866977	102	19	518351	1.1946	0.11613	MTHFR
ENSG00000011021	1	11866207	11903201	231	23	524251	1.0035	0.15782	CLCN6
ENSG00000175206	1	11905766	11908402	17	7	519958	-0.44663	0.67243	NPPA
ENSG00000120937	1	11917521	11918988	4	2	489456	0.1708	0.43219	NPPB
ENSG00000116685	1	11979648	11986485	32	13	517117	0.522	0.30084	KIAA2013
ENSG00000083444	1	11994262	12035595	189	32	512911	1.9219	0.027312	PLOD1
ENSG00000116688	1	12040238	12073571	112	19	519759	0.95171	0.17062	MFN2
ENSG00000116691	1	12079523	12092102	35	12	516642	1.1332	0.12856	MIIP
ENSG00000120949	1	12123434	12204264	320	69	517366	-1.6607	0.95161	TNFRSF8
ENSG00000028137	1	12227060	12269285	181	35	516905	0.36284	0.35836	TNFRSF1B
ENSG00000048707	1	12290124	12572099	827	42	511246	-0.10232	0.54075	VPS13D
ENSG00000162496	1	12627939	12677737	229	55	518564	-0.34347	0.63438	DHRS3
ENSG00000204518	1	12704566	12727097	100	20	508928	0.32223	0.37364	AADACL4
ENSG00000188984	1	12776118	12788726	55	11	519315	-0.88928	0.81307	AADACL3
ENSG00000157330	1	12806163	12823847	72	19	520510	-2.3606	0.99088	C1orf158
ENSG00000116726	1	12834984	12838049	12	6	502451	-0.20951	0.58297	PRAMEF12
ENSG00000116721	1	12851546	12856777	11	6	511001	-0.36761	0.64342	PRAMEF1
ENSG00000204513	1	12884468	12891264	23	8	484276	-1.1001	0.86437	PRAMEF11
ENSG00000179172	1	12907261	12908578	4	2	511442	-0.94832	0.82852	HNRNPCL1
ENSG00000120952	1	12916941	12921764	29	7	518166	0.083123	0.46688	PRAMEF2
ENSG00000243073	1	12939045	12946025	11	7	477856	-1.6701	0.95255	PRAMEF4
ENSG00000187545	1	12952727	12958101	1	1	403315	0.44821	0.327	PRAMEF10
ENSG00000232423	1	12998181	13117751	7	5	422328	-0.89286	0.81403	PRAMEF6
ENSG00000204491	1	13474689	13477522	1	1	450640	1.2107	0.113	PRAMEF18
ENSG00000204479	1	13716092	13719089	1	1	535425	1.2107	0.113	PRAMEF17
ENSG00000162494	1	13801445	13840543	236	63	516793	0.049292	0.48034	LRRC38
ENSG00000162493	1	13909960	13944452	189	54	505500	-0.24568	0.59704	PDPN
ENSG00000116731	1	14026693	14151574	523	48	517629	-0.92955	0.8237	PRDM2
ENSG00000189337	1	14925200	15444539	2771	297	517306	1.7635	0.038906	KAZN
ENSG00000171729	1	15479028	15546976	440	45	521719	-1.4275	0.92328	TMEM51
ENSG00000204464	1	15490840	15497813	34	11	517261	-0.60519	0.72747	C1orf195
ENSG00000142621	1	15573768	15726779	709	105	516072	0.5427	0.29367	FHAD1
ENSG00000142634	1	15736391	15756839	99	34	508217	1.6394	0.050568	EFHD2
ENSG00000162438	1	15764935	15775737	36	15	523832	-2.3856	0.99147	CTRC
ENSG00000142615	1	15783223	15798586	77	17	519037	1.9386	0.026275	CELA2A
ENSG00000215704	1	15792404	15817895	111	26	515834	2.4789	0.0065886	CELA2B
ENSG00000132906	1	15817327	15853029	165	17	520589	2.8013	0.0025451	CASP9
ENSG00000116138	1	15853308	15918874	272	21	517658	3.801	7.2067e-05	DNAJC16
ENSG00000116771	1	15898848	15911605	64	12	519906	3.9154	4.5133e-05	AGMAT
ENSG00000197312	1	15943995	15995539	168	18	507875	4.4097	5.1751e-06	DDI2
ENSG00000215695	1	15986364	15988217	6	4	505626	2.7832	0.0026913	RSC1A1
ENSG00000116786	1	16010827	16061264	209	28	516165	4.9215	4.2934e-07	PLEKHM2
ENSG00000162461	1	16062900	16067891	14	8	512043	1.8902	0.029363	SLC25A34
ENSG00000162460	1	16068917	16074477	28	9	507397	-0.46895	0.68045	TMEM82
ENSG00000162458	1	16083102	16113089	130	28	493257	2.3951	0.0083084	FBLIM1
ENSG00000065526	1	16174359	16266955	260	36	512226	1.5539	0.060106	SPEN
ENSG00000116809	1	16268364	16302627	100	34	508918	1.6913	0.045385	ZBTB17
ENSG00000183888	1	16330731	16335302	23	10	517850	0.97264	0.16537	C1orf64
ENSG00000173641	1	16340523	16346089	52	7	521027	0.25248	0.40033	HSPB7
ENSG00000186510	1	16345370	16360545	113	23	510183	1.6751	0.046956	CLCNKA
ENSG00000184908	1	16370272	16383803	130	21	518800	2.7919	0.00262	CLCNKB
ENSG00000185519	1	16384264	16400127	75	14	521280	1.4279	0.076655	FAM131C
ENSG00000142627	1	16450832	16482582	100	33	509970	0.78737	0.21553	EPHA2
ENSG00000142632	1	16524349	16539104	72	14	521019	0.17521	0.43046	ARHGEF19
ENSG00000204377	1	16555368	16556038	3	1	535425	1.5001	0.066793	C1orf134
ENSG00000132881	1	16558195	16563657	20	9	524087	1.8709	0.030677	RSG1
ENSG00000037637	1	16573334	16678949	326	23	515510	3.1183	0.00090949	FBXO42
ENSG00000055070	1	16679070	16724640	143	26	517206	1.2079	0.11353	SZRD1
ENSG00000187144	1	16713612	16763919	185	42	516416	1.5603	0.05935	SPATA21
ENSG00000157191	1	16767167	16786573	69	23	515007	-0.82359	0.79491	NECAP2
ENSG00000219481	1	16888814	16940057	8	5	451345	-0.7782	0.78178	NBPF1
ENSG00000058453	1	17066768	17299474	297	41	506500	-0.77163	0.77983	CROCC
ENSG00000117122	1	17300997	17307330	19	8	518475	-0.53205	0.70265	MFAP2
ENSG00000159363	1	17312453	17338423	77	23	514200	-0.5299	0.70191	ATP13A2
ENSG00000117118	1	17345217	17380665	146	19	525238	1.133	0.12861	SDHB
ENSG00000117115	1	17393256	17445948	327	29	524243	-0.75419	0.77463	PADI2
ENSG00000142623	1	17531621	17572500	253	74	512539	-0.069345	0.52764	PADI1
ENSG00000142619	1	17575593	17610728	224	42	521939	0.87949	0.18957	PADI3
ENSG00000159339	1	17634690	17690499	345	35	521793	-1.5245	0.93631	PADI4
ENSG00000269468	1	17655507	17676070	162	18	527412	-0.96867	0.83364	AC004824.2
ENSG00000179051	1	17733256	17766220	126	32	505915	-1.2539	0.89506	RCC2
ENSG00000074964	1	17866330	18024369	672	106	508258	0.89975	0.18413	ARHGEF10L
ENSG00000117148	1	18081808	18153558	299	36	515849	-1.0576	0.85487	ACTL8
ENSG00000117154	1	18434240	18704977	1395	210	517520	1.9339	0.026562	IGSF21
ENSG00000179023	1	18807424	18812478	29	7	530529	0.1532	0.43912	KLHDC7A
ENSG00000009709	1	18957500	19075360	536	114	516219	-0.57149	0.71617	PAX7
ENSG00000179002	1	19166093	19186176	139	30	526476	0.034072	0.48641	TAS1R2
ENSG00000255275	1	19175767	19247615	482	66	523687	-0.059445	0.5237	RP13-279N23.2
ENSG00000159423	1	19197926	19229275	200	38	521985	0.37367	0.35433	ALDH4A1
ENSG00000169991	1	19230775	19283180	268	47	519974	-0.87462	0.80911	IFFO2
ENSG00000127481	1	19401000	19536770	386	36	514740	-0.46583	0.67933	UBR4
ENSG00000127463	1	19542158	19578046	136	22	520585	-0.13868	0.55515	EMC1
ENSG00000053372	1	19578033	19586622	58	11	531526	-0.18917	0.57502	MRTO4
ENSG00000162482	1	19609052	19615744	32	7	518275	-0.31632	0.62412	AKR7A3
ENSG00000053371	1	19630459	19638640	32	14	524383	-0.19921	0.57895	AKR7A2
ENSG00000040487	1	19638820	19655794	99	18	524346	-0.39007	0.65176	PQLC2
ENSG00000077549	1	19665267	19812066	754	43	516963	-0.76222	0.77704	CAPZB
ENSG00000270136	1	19923473	19984549	296	41	503732	-0.51909	0.69815	MINOS1-NBL1
ENSG00000173436	1	19923477	19956314	150	20	496362	0.02714	0.48917	MINOS1
ENSG00000158747	1	19967048	19984945	85	31	515679	-0.60595	0.72773	NBL1
ENSG00000158748	1	19991780	20006055	59	16	517368	-0.059346	0.52366	HTR6
ENSG00000162542	1	20008706	20126438	554	83	518144	-1.7567	0.96052	TMCO4
ENSG00000178828	1	20140523	20141771	11	7	514869	0.51448	0.30346	RNF186
ENSG00000169914	1	20209006	20239438	109	28	513574	-1.6716	0.9527	OTUD3
ENSG00000188784	1	20246502	20250110	21	7	526911	-0.6305	0.73582	PLA2G2E
ENSG00000188257	1	20301925	20306932	23	12	529252	-0.44652	0.67239	PLA2G2A
ENSG00000127472	1	20354672	20417683	283	32	516320	-0.82603	0.79561	PLA2G5
ENSG00000117215	1	20438432	20446050	34	16	524599	1.0605	0.14445	PLA2G2D
ENSG00000158786	1	20465819	20476879	40	23	510210	-0.33128	0.62978	PLA2G2F
ENSG00000187980	1	20487746	20503917	68	19	519978	0.40719	0.34194	PLA2G2C
ENSG00000162543	1	20512578	20522541	23	13	494572	0.46414	0.32127	UBXN10
ENSG00000158816	1	20617412	20681387	316	44	523000	-1.5524	0.93972	VWA5B1
ENSG00000162545	1	20808884	20812713	8	5	499664	0.016335	0.49348	CAMK2N1
ENSG00000090432	1	20825943	20834654	41	17	509721	0.99555	0.15974	MUL1
ENSG00000183114	1	20878932	20881512	7	3	481760	1.3145	0.09434	FAM43B
ENSG00000158825	1	20915441	20945401	144	29	524001	-0.82761	0.79605	CDA
ENSG00000158828	1	20959948	20978004	87	16	520822	-0.35957	0.64042	PINK1
ENSG00000244038	1	20978270	20988000	41	12	506087	0.18564	0.42636	DDOST
ENSG00000117245	1	20990507	21044510	286	64	517485	0.5161	0.30289	KIF17
ENSG00000189410	1	21046225	21059330	51	17	519179	-0.9502	0.82899	SH2D5
ENSG00000127483	1	21069154	21113816	121	26	523174	-0.33306	0.63045	HP1BP3
ENSG00000075151	1	21132963	21503377	1047	44	517104	-0.34699	0.6357	EIF4G3
ENSG00000117298	1	21543740	21671997	579	74	508675	-1.5105	0.93454	ECE1
ENSG00000142794	1	21766621	21811498	185	26	518389	0.54773	0.29194	NBPF3
ENSG00000162551	1	21835858	21904905	361	42	525590	1.0984	0.13601	ALPL
ENSG00000076864	1	21922708	21995801	337	61	523257	0.0069564	0.49722	RAP1GAP
ENSG00000090686	1	22004791	22110099	462	50	516502	1.2417	0.10717	USP48
ENSG00000187942	1	22138758	22151714	63	31	508604	-1.3979	0.91893	LDLRAD2
ENSG00000142798	1	22148738	22263790	536	59	513121	0.77836	0.21818	HSPG2
ENSG00000219073	1	22303514	22325135	127	24	514173	0.78108	0.21738	CELA3B
ENSG00000142789	1	22328149	22339032	46	12	523115	2.1526	0.015674	CELA3A
ENSG00000070831	1	22379120	22419437	153	33	508681	-0.069345	0.52764	CDC42
ENSG00000162552	1	22443798	22470462	129	33	517893	0.59777	0.275	WNT4
ENSG00000184677	1	22778344	22857650	233	41	512317	-1.2494	0.89425	ZBTB40
ENSG00000070886	1	22890057	22930087	182	36	521087	-0.92488	0.82249	EPHA8
ENSG00000173372	1	22962999	22966101	10	5	509131	0.20539	0.41863	C1QA
ENSG00000159189	1	22970123	22974603	26	6	523896	1.4332	0.075901	C1QC
ENSG00000173369	1	22979255	22988031	37	11	511797	1.5673	0.05852	C1QB
ENSG00000133216	1	23037332	23241818	806	117	509070	0.049826	0.48013	EPHB2
ENSG00000215906	1	23279536	23291831	45	14	523894	0.66472	0.25312	LACTBL1
ENSG00000227868	1	23337327	23342343	14	6	513218	0.53757	0.29544	C1orf234
ENSG00000004487	1	23345941	23410182	122	25	511404	0.53087	0.29776	KDM1A
ENSG00000169641	1	23410516	23504301	245	42	516887	0.38324	0.35077	LUZP1
ENSG00000179546	1	23516993	23521222	14	5	515802	-0.3463	0.63544	HTR1D
ENSG00000125944	1	23630264	23670829	80	27	503992	-1.1499	0.8749	HNRNPR
ENSG00000125945	1	23685941	23695935	36	10	522343	-1.7998	0.96406	ZNF436
ENSG00000249087	1	23695490	23698332	4	2	535425	-0.3376	0.63217	C1orf213
ENSG00000204219	1	23707554	23751233	169	36	514289	-0.87516	0.80926	TCEA3
ENSG00000088280	1	23755056	23811061	187	35	509352	-1.188	0.88258	ASAP3
ENSG00000007968	1	23832922	23857712	65	14	518315	-0.77255	0.78011	E2F2
ENSG00000117318	1	23884409	23886285	11	5	520126	0.036596	0.4854	ID3
ENSG00000197880	1	23907985	23967058	194	63	506184	-0.77209	0.77997	MDS2
ENSG00000142676	1	24018269	24022915	15	6	526322	-3.0311	0.99878	RPL11
ENSG00000011007	1	24069645	24088549	43	17	495589	0.66834	0.25196	TCEB3
ENSG00000057757	1	24104895	24114722	20	13	510404	-1.3154	0.90581	PITHD1
ENSG00000011009	1	24117460	24122029	7	4	491010	0.48883	0.31248	LYPLA2
ENSG00000117308	1	24122089	24127271	6	4	504779	-2.2946	0.98912	GALE
ENSG00000117305	1	24128375	24165110	74	15	503062	-0.78566	0.78397	HMGCL
ENSG00000179163	1	24171567	24194784	56	14	511872	-0.44174	0.67066	FUCA1
ENSG00000188822	1	24197016	24285549	314	29	504215	0.8733	0.19125	CNR2
ENSG00000189266	1	24285599	24289952	5	2	516238	0.29669	0.38335	PNRC2
ENSG00000188529	1	24291294	24307417	6	2	491281	0.90899	0.18168	SRSF10
ENSG00000142661	1	24382525	24438665	263	32	515600	0.92317	0.17796	MYOM3
ENSG00000142677	1	24446261	24469611	99	27	515769	-0.30755	0.62079	IL22RA1
ENSG00000185436	1	24480647	24514449	170	32	516752	-0.38914	0.65141	IFNLR1
ENSG00000158055	1	24645812	24690972	161	45	514724	0.39913	0.3449	GRHL3
ENSG00000001460	1	24683489	24743424	215	33	521801	-0.83414	0.7979	STPG1
ENSG00000001461	1	24742284	24799466	248	36	515258	-1.2042	0.88574	NIPAL3
ENSG00000117602	1	24829387	24867530	163	28	511684	-0.22619	0.58947	RCAN3
ENSG00000184454	1	24882602	24935819	273	38	522755	1.2828	0.099778	NCMAP
ENSG00000133226	1	24958207	24999758	79	24	506710	0.36049	0.35924	SRRM1
ENSG00000169504	1	25071848	25170815	191	43	506921	-0.30272	0.61895	CLIC4
ENSG00000020633	1	25226002	25291612	225	62	509102	0.41634	0.33858	RUNX3
ENSG00000117614	1	25549170	25558993	17	10	498587	-0.69549	0.75663	SYF2
ENSG00000117616	1	25568728	25664704	181	45	474870	-0.72809	0.76672	C1orf63
ENSG00000187010	1	25598884	25656936	86	28	473925	-1.224	0.88952	RHD
ENSG00000183726	1	25664408	25688852	79	21	490617	-0.50448	0.69304	TMEM50A
ENSG00000188672	1	25688740	25756683	188	29	484927	-0.28947	0.61389	RHCE
ENSG00000204178	1	25757388	25826700	197	21	501683	0.10533	0.45806	TMEM57
ENSG00000157978	1	25870071	25895377	105	21	515781	-0.65296	0.74311	LDLRAP1
ENSG00000117643	1	25943959	26112698	526	55	513184	1.4149	0.078546	MAN1C1
ENSG00000162430	1	26126667	26144713	62	11	516062	3.2627	0.00055169	SEPN1
