GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
1	rs1155666	3	85460131	rs1549979	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs1549979-T	rs1549979	0	1549979	intron_variant	0	0.615	9E-21	20.045757490560675		0.024522314	[0.019-0.03] unit decrease	NR [~ 10000000] (imputed)	N
1	rs1155666	3	85475292	rs74664784	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs74664784-C	rs74664784	0	74664784	intron_variant	0	0.359	2E-14	13.698970004336019	(Conditioned on chr3:85457240)	0.012656173	[0.0094-0.0159] unit decrease	NR [~ 10000000] (imputed)	N
1	rs1155666	3	85475292	rs74664784	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs74664784-C	rs74664784	0	74664784	intron_variant	0	0.376	9E-13	12.045757490560675	(Conditioned on chr3:85460131)	0.019910902	[0.014-0.025] unit decrease	NR [~ 10000000] (imputed)	N
1	rs11127891	3	85497198	rs9828679	2019-05-02	30867560	Hill WD	2019-03-13	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30867560	Genetic contributions to two special factors of neuroticism are associated with affluence, higher intelligence, better health, and longer life.	Anxiety/tension (special factor of neuroticism)	270,059 British ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs9828679-T	rs9828679	0	9828679	intron_variant	0	NR	4E-10	9.397940008672037		0.0094872	[0.0065-0.0125] unit decrease	Affymetrix [18485882] (imputed)	N
1	rs1155666	3	85513115	rs6762267	2018-10-19	30181555	Strawbridge RJ	2018-09-04	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30181555	Genetics of self-reported risk-taking behaviour, trans-ethnic consistency and relevance to brain gene expression.	Self-reported risk-taking behaviour	83,677 British ancestry cases, 244,662 British ancestry controls	2,764 South Asian ancestry cases, 3,139 African Caribbean ancestry cases, 16,169 European ancestry cases, 3,866 mixed ancestry cases, 4,267 South Asian ancestry controls, 4,341 African Caribbean ancestry controls, 31,814 European ancestry controls, 5,988 mixed ancestry controls	3p12.1	NR	CADM2			ENSG00000175161			rs6762267-A	rs6762267	0	6762267	intron_variant	0	0.61	7E-13	12.154901959985743		0.052	[0.038-0.066] unit decrease	Affymetrix [NR] (imputed)	N
1	rs1155666	3	85513115	rs6762267	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Body mass index	772,825 individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs6762267-?	rs6762267	0	6762267	intron_variant	0	NR	2E-15	14.698970004336019		0.02	[0.016-0.024] unit increase	Affymetrix [NR]	N
1	rs1155666	3	85513115	rs6762267	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Self-reported risk-taking behaviour	113,882 European ancestry cases, 322,354 European ancestry controls	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs6762267-C	rs6762267	0	6762267	intron_variant	0	0.38	7E-31	30.154901959985743		1.049	[1.041-1.058]	Affymetrix [7736308] (imputed)	N
1	rs1155666	3	85513115	rs6762267	2018-12-19	30271922	Clifton EAD	2018-05-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/30271922	Genome-wide association study for risk taking propensity indicates shared pathways with body mass index.	Smoking status (ever vs never smokers)	207,229 European ancestry ever smoker cases, 243,177 European ancestry never smoker controls	NA	3p12.1	NR	CADM2			ENSG00000175161			rs6762267-C	rs6762267	0	6762267	intron_variant	0	0.381262	3E-19	18.522878745280337		0.0094076	[0.0073-0.0115] unit increase	Affymetrix [7736308] (imputed)	N
1	rs1155666	3	85513793	rs62250713	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling worry	372,869 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs62250713-A	rs62250713	0	62250713	intron_variant	0	0.375418	4E-17	16.397940008672037		8.411	unit decrease	NR [10847151] (imputed)	N
1	rs1155666	3	85515776	rs62250714	2019-03-07	30578418	Giri A	2018-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30578418	Trans-ethnic association study of blood pressure determinants in over 750,000 individuals.	Pulse pressure	365,998 European ancestry individuals, 63,490 African ancestry individuals, 22,802 Hispanic individuals, 4,792 Asian ancestry individuals, 2,695 Native American ancestry individuals	299,024 European ancestry individuals, 17,277 individuals	3p12.1	CADM2	CADM2			ENSG00000175161			rs62250714-A	rs62250714	0	62250714	intron_variant	0	0.6008	3E-11	10.522878745280337		0.1309	[0.092-0.17] mmHg increase	Affymetrix [NR] (imputed)	N
1	rs1155666	3	85518580	rs2875907	2018-10-17	30150663	Pasman JA	2018-08-27	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/30150663	GWAS of lifetime cannabis use reveals new risk loci, genetic overlap with psychiatric traits, and a causal influence of schizophrenia.	Cannabis use	184,765 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs2875907-A	rs2875907	0	2875907	intron_variant	0	0.352	9E-17	16.045757490560675		0.071	[0.053-0.089] unit increase	Affymetrix, Illumina [11733371] (imputed)	N
1	rs11127891	3	85531199	rs9841144	2015-07-09	25199915	Broer L	2014-09-08	J Gerontol A Biol Sci Med Sci	www.ncbi.nlm.nih.gov/pubmed/25199915	GWAS of longevity in CHARGE consortium confirms APOE and FOXO3 candidacy.	Longevity (90 years and older)	6,036 European ancestry cases, 3,757 European ancestry controls	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs9841144-?	rs9841144	0	9841144	intron_variant	0	0.21	9E-7	6.045757490560675		1.2345679	[1.14-1.35]	Affymetrix, Illumina [2500000] (imputed)	N
1	rs1155666	3	85546798	rs10433500	2019-02-08	30593698	Hubel C	2018-12-28	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/30593698	Genomics of body fat percentage may contribute to sex bias in anorexia nervosa.	Fat-free mass	70,700 European ancestry female individuals, 85,261 European ancestry male individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs10433500-?	rs10433500	0	10433500	intron_variant	0	NR	5E-7	6.301029995663981	(female)	0.12551	[0.077-0.174] unit decrease	Affymetrix [7794483] (imputed)	N
1	rs1155666	3	85546798	rs10433500	2019-02-08	30593698	Hubel C	2018-12-28	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/30593698	Genomics of body fat percentage may contribute to sex bias in anorexia nervosa.	Fat-free mass	70,700 European ancestry female individuals, 85,261 European ancestry male individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs10433500-?	rs10433500	0	10433500	intron_variant	0	NR	6E-8	7.221848749616356		0.12402	[0.079-0.169] unit decrease	Affymetrix [7794483] (imputed)	N
1	rs1155666	3	85546798	rs10433500	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Adventurousness	557,923 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs10433500-A	rs10433500	0	10433500	intron_variant	0	0.6321	9E-84	83.04575749056067		0.03901553	[0.035-0.043] unit decrease	Illumina [9339358] (imputed)	N
1	rs1155666	3	85552787	rs4637303	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs4637303-T	rs4637303	0	4637303	intron_variant	0	NR	2E-9	8.698970004336019		6.029	z score increase	Affymetrix [10847151] (imputed)	N
1	rs1155666	3	85552787	rs4637303	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Neuroticism	approximately 372,000 European ancestry individuals	NA	3p12.1		CADM2			ENSG00000175161			rs4637303-?	rs4637303	0	4637303	intron_variant	0	NR	4E-8	7.3979400086720375				NR [~ 8900000] (imputed)	N
1	rs11127891	3	85569361	rs9841829	2017-10-17	28937693	Clarke TK	2017-07-25	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/28937693	Genome-wide association study of alcohol consumption and genetic overlap with other health-related traits in UK Biobank (N=112 117).	Alcohol consumption	59,088 European ancestry females, 53,029 European ancestry males	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs9841829-G	rs9841829	0	9841829	intron_variant	0	0.23	3E-10	9.522878745280337		0.019	[0.013-0.025] unit increase	Affymetrix [12489781] (imputed)	N
1	rs1155666	3	85580588	rs17516256	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Automobile speeding propensity	404,291 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs17516256-A	rs17516256	0	17516256	intron_variant	0	0.6269	1E-20	20.0		0.021747468	[0.017-0.026] unit decrease	Affymetrix [11514463] (imputed)	N
1	rs1155666	3	85588205	rs35438712	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking initiation	324,851 European ancestry individuals, 21,962 South Asian ancestry individuals	up to 275,596 European ancestry individuals	3p12.1	CADM2	CADM2			ENSG00000175161			rs35438712-T	rs35438712	0	35438712	intron_variant	0	0.25	2E-13	12.698970004336019		0.017	[0.011-0.023] unit increase (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
1	rs1155666	3	85594428	rs6807666	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs6807666-A	rs6807666	0	6807666	intron_variant	0	NR	1E-19	19.0		0.02257	[0.018-0.027] unit decrease	Affymetrix [10847151] (imputed)	N
1	rs1155666	3	85599920	rs6783138	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	General risk tolerance (MTAG)	975,353 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs6783138-C	rs6783138	0	6783138	intron_variant	0	0.377	1E-90	90.0		0.0246	[0.022-0.027] unit increase	Affymetrix, Illumina [5869552] (imputed)	N
1	rs1155666	3	85603643	rs7652808	2019-05-02	30867560	Hill WD	2019-03-13	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30867560	Genetic contributions to two special factors of neuroticism are associated with affluence, higher intelligence, better health, and longer life.	Anxiety/tension (special factor of neuroticism)	270,059 British ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs7652808-T	rs7652808	0	7652808	intron_variant	0	NR	2E-13	12.698970004336019		0.011235	[0.0083-0.0142] unit increase	Affymetrix [18485882] (imputed)	N
1	rs1155666	3	85604923	rs17518584	2015-11-08	25644384	Davies G	2015-02-03	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25644384	Genetic contributions to variation in general cognitive function: a meta-analysis of genome-wide association studies in the CHARGE consortium (N=53949).	Cognitive function	51,719 European ancestry individuals, 1,473 Erasmus Rucphen (founder/genetic isolate) individuals, 327 Korculan (founder/genetic isolate) individuals, 430 Orcadian (founder/genetic isolate) individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs17518584-?	rs17518584	0	17518584	intron_variant	0	NR	1E-6	6.0		0.0282	[0.017-0.040] unit increase	Affymetrix, Illumina [2478500] (imputed)	N
1	rs1155666	3	85604923	rs17518584	2016-01-31	25869804	Ibrahim-Verbaas CA	2015-04-14	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/25869804	GWAS for executive function and processing speed suggests involvement of the CADM2 gene.	Information processing speed	Up to 30,807 European ancestry individuals, up to 1,267 Erasmus Rucphen (founder/genetic isolated) individuals, up to 535 Korculan (founder/genetic isolated) individuals, up to 417 Orcadian (founder/genetic isolated) individuals, up to 311 Vis (founder/genetic isolated) individuals	Up to 8,436 European ancestry individuals, up to 1,444 African American individuals	3p12.1	CADM2	CADM2			ENSG00000175161			rs17518584-T	rs17518584	0	17518584	intron_variant	0	0.64	3E-9	8.522878745280337	(LDST/DSST- age, sex, and education adjusted)	5.92	[NR] unit increase	Affymetrix, Illumina [up to 2357391] (imputed)	N
1	rs1155666	3	85619079	rs1449386	2019-03-07	30578418	Giri A	2018-12-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30578418	Trans-ethnic association study of blood pressure determinants in over 750,000 individuals.	Systolic blood pressure	365,998 European ancestry individuals, 63,490 African ancestry individuals, 22,802 Hispanic individuals, 4,792 Asian ancestry individuals, 2,695 Native American ancestry individuals	299,024 European ancestry individuals, 17,277 individuals	3p12.1	CADM2	CADM2			ENSG00000175161			rs1449386-T	rs1449386	0	1449386	intron_variant	0	0.3968	4E-14	13.397940008672037		0.2088	[0.15-0.26] mmHg decrease	Affymetrix [NR] (imputed)	N
1	rs1155666	3	85624189	rs6790699	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs6790699-A	rs6790699	0	6790699	intron_variant	0	0.373	6E-27	26.221848749616356		0.0286348	[0.023-0.034] unit increase	Affymetrix [~ 11515000] (imputed)	N
1	rs1155666	3	85630551	rs1551042	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling worry	372,869 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs1551042-A	rs1551042	0	1551042	intron_variant	0	0.357305	3E-16	15.522878745280337		8.194	unit decrease	NR [10847151] (imputed)	N
1	rs11127891	3	85633021	rs35344466	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Suffering from nerves	369,499 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs35344466-A	rs35344466	0	35344466	intron_variant	0	0.221978	2E-10	9.698970004336019		6.37	z score increase	NR [10847151] (imputed)	N
1	rs1155666	3	85651136	rs34495106	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Smoking status	approximately 458,000 European ancestry individuals	NA	3p12.1		CADM2			ENSG00000175161			rs34495106-?	rs34495106	0	34495106	intron_variant	0	NR	7E-19	18.154901959985743				NR [~ 8900000] (imputed)	N
1	rs1155666	3	85651136	rs34495106	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Smoking status (ever vs never smokers)	518,633 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs34495106-A	rs34495106	0	34495106	intron_variant	0	0.3722	2E-20	19.69897000433602		0.020761883	[0.016-0.025] unit increase	Affymetrix [11514654] (imputed)	N
1	rs11127891	3	85759558	rs7611991	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling nervous	373,121 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs7611991-A	rs7611991	0	7611991	intron_variant	0	0.248899	4E-11	10.397940008672037		6.59	z score decrease	NR [10847151] (imputed)	N
1	rs11127891	3	85759558	rs7611991	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Suffering from nerves	369,499 European ancestry individuals	NA	3p12.1	NR	CADM2			ENSG00000175161			rs7611991-A	rs7611991	0	7611991	intron_variant	0	0.248899	3E-9	8.522878745280337		5.93	z score decrease	NR [10847151] (imputed)	N
1	rs11127891	3	85780454	rs1448602	2018-10-17	30150663	Pasman JA	2018-08-27	Nat Neurosci	www.ncbi.nlm.nih.gov/pubmed/30150663	GWAS of lifetime cannabis use reveals new risk loci, genetic overlap with psychiatric traits, and a causal influence of schizophrenia.	Cannabis use	184,765 European ancestry individuals	NA	3p12.1	CADM2	CADM2			ENSG00000175161			rs1448602-A	rs1448602	0	1448602	intron_variant	0	0.7557	7E-11	10.154901959985743		0.0618	[0.043-0.08] unit decrease	Affymetrix, Illumina [11733371] (imputed)	N
2	rs10010938	4	36994638	rs11096855	2017-04-23	27595289	Goyal RK	2016-09-05	Bone Marrow Transplant	www.ncbi.nlm.nih.gov/pubmed/27595289	Novel HLA-DP region susceptibility loci associated with severe acute GvHD.	Acute graft versus host disease in bone marrow transplantation (recipient effect)	291 European ancestry recipients with acute graft versus host disease, 288 European ancestry recipients without acute graft versus host disease	NA	4p14	Intergenic	LINC02505 - LINC02616	ENSG00000248215	ENSG00000261761		351116	8800	rs11096855-?	rs11096855	0	11096855	intergenic_variant	1		2E-7	6.698970004336019				Affymetrix [905761]	N
3	rs11214436	11	112827048	rs2186710	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	11q23.2	NR	AP003100.1 - AP000802.1	ENSG00000254626	ENSG00000247416		160471	2954	rs2186710-?	rs2186710	0	2186710	intergenic_variant	1	NR	2E-6	5.698970004336019		4.714	z-score increase	Affymetrix, Illumina [at least 2500000] (imputed)	N
3	rs11214436	11	112827048	rs2186710	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	11q23.2	NR	AP003100.1 - AP000802.1	ENSG00000254626	ENSG00000247416		160471	2954	rs2186710-C	rs2186710	0	2186710	intergenic_variant	1	NR	1E-14	14.0		7.744	z score decrease	Affymetrix [10847151] (imputed)	N
3	rs11214436	11	112827048	rs2186710	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance (MTAG)	402,382 European ancestry individuals	NA	11q23.2	Intergenic	AP003100.1 - AP000802.1	ENSG00000254626	ENSG00000247416		160471	2954	rs2186710-C	rs2186710	0	2186710	intergenic_variant	1	0.5927	8E-11	10.096910013008056	(MTAG)	0.0151	[0.011-0.02] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
3	rs11214436	11	112827715	rs4937872	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	11q23.2	NR	AP003100.1 - AP000802.1	ENSG00000254626	ENSG00000247416		161138	2287	rs4937872-G	rs4937872	0	4937872	intergenic_variant	1	NR	1E-9	9.0		0.01489	[0.01-0.02] unit increase	Affymetrix [10847151] (imputed)	N
3	rs11214436	11	112827715	rs4937872	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling tense	371,318 European ancestry individuals	NA	11q23.2	NCAM1	AP003100.1 - AP000802.1	ENSG00000254626	ENSG00000247416		161138	2287	rs4937872-A	rs4937872	0	4937872	intergenic_variant	1	0.417009	5E-11	10.301029995663981		6.57	z score decrease	NR [10847151] (imputed)	N
