GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
1	rs10914684	1	33830413	rs4653102	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Eosinophil counts	approximately 440,000 European ancestry individuals	NA	1p35.1		PHC2			ENSG00000134686			rs4653102-?	rs4653102	0	4653102	intron_variant	0	NR	1E-12	12.0				NR [~ 8900000] (imputed)	N
1	rs10914684	1	33837334	rs58107686	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	1p35.1	NR	PHC2			ENSG00000134686			rs58107686-A	rs58107686	0	58107686	intron_variant	0	0.328	8E-10	9.096910013008056		0.009747126	[0.0066-0.0129] unit decrease	NR [~ 10000000] (imputed)	N
1	rs10914684	1	33837334	rs58107686	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week) (MTAG)	up to 1,039,210 European ancestry individuals	NA	1p35.1	NR	PHC2			ENSG00000134686			rs58107686-A	rs58107686	0	58107686	intron_variant	0	0.328	2E-12	11.698970004336019		0.0100772	[0.0073-0.0129] unit decrease	NR [~ 9732723] (imputed)	N
1	rs10914684	1	33868469	rs4652875	2018-11-29	30224653	Evangelou E	2018-09-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30224653	Genetic analysis of over 1 million people identifies 535 new loci associated with blood pressure traits.	Pulse pressure	757,601 European ancestry individuals	249,262 European ancestry individuals	1p35.1	PHC2	PHC2			ENSG00000134686			rs4652875-C	rs4652875	0	4652875	intron_variant	0	0.4222	5E-10	9.301029995663981		0.1098	[0.075-0.144] unit increase	Affymetrix, Illumina [~ 7100000] (imputed)	N
2	rs17425189	1	57862949	rs17425189	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	1p32.2	DAB1	DAB1			ENSG00000173406			rs17425189-T	rs17425189	0	17425189	intron_variant	0	0.825	3E-9	8.522878745280337		0.020187248	[0.014-0.027] unit increase	Affymetrix [~ 11515000] (imputed)	N
3	rs446952	1	61738636	rs446952	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Number of sexual partners	370,711 European ancestry individuals	NA	1p31.3	NFIA	NFIA			ENSG00000162599			rs446952-T	rs446952	0	446952	intron_variant	0	0.4589	3E-12	11.522878745280337		0.01657852	[0.012-0.021] unit decrease	Affymetrix [11515109] (imputed)	N
3	rs446952	1	61738636	rs446952	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	1p31.3	NFIA	NFIA			ENSG00000162599			rs446952-T	rs446952	0	446952	intron_variant	0	0.4588	4E-9	8.397940008672037		0.015266644	[0.01-0.02] unit decrease	Affymetrix [~ 11515000] (imputed)	N
3	rs446952	1	61742693	rs332828	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	1p31.3	NR	NFIA			ENSG00000162599			rs332828-A	rs332828	0	332828	intron_variant	0	NR	4E-8	7.3979400086720375		0.01315	[0.0085-0.0178] unit increase	Affymetrix [10847151] (imputed)	N
3	rs446952	1	61742693	rs332828	2019-01-21	29970889	Day FR	2018-07-03	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29970889	Elucidating the genetic basis of social interaction and isolation.	Regular attendance at a religious group	66,259 European ancestry cases, 386,043 European ancestry controls	NA	1p31.3	NFIA	NFIA			ENSG00000162599			rs332828-G	rs332828	0	332828	intron_variant	0	0.54188	8E-13	12.096910013008056		0.00522319	[0.0038-0.0067] unit decrease	NR [NR] (imputed)	N
3	rs446952	1	61742693	rs332828	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling nervous	373,121 European ancestry individuals	NA	1p31.3	NFIA	NFIA			ENSG00000162599			rs332828-A	rs332828	0	332828	intron_variant	0	0.448949	2E-9	8.698970004336019		6.0	z score increase	NR [10847151] (imputed)	N
3	rs446952	1	61743160	rs332827	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	General risk tolerance (MTAG)	975,353 European ancestry individuals	NA	1p31.3	NFIA	NFIA			ENSG00000162599			rs332827-A	rs332827	0	332827	intron_variant	0	0.457	5E-14	13.301029995663981		0.0089	[0.0065-0.0113] unit decrease	Affymetrix, Illumina [5869552] (imputed)	N
4	rs7528604	1	66392405	rs2310752	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Smoking status	approximately 458,000 European ancestry individuals	NA	1p31.3		PDE4B			ENSG00000184588			rs2310752-?	rs2310752	0	2310752	intron_variant	0	NR	7E-11	10.154901959985743				NR [~ 8900000] (imputed)	N
4	rs7528604	1	66392405	rs2310752	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Smoking status (ever vs never smokers)	518,633 European ancestry individuals	NA	1p31.3	PDE4B	PDE4B			ENSG00000184588			rs2310752-A	rs2310752	0	2310752	intron_variant	0	0.4303	2E-13	12.698970004336019		0.014862391	[0.011-0.019] unit decrease	Affymetrix [11514654] (imputed)	N
4	rs7528604	1	66393732	rs2997084	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week) (MTAG)	up to 1,039,210 European ancestry individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs2997084-G	rs2997084	0	2997084	intron_variant	0	0.433	9E-13	12.045757490560675		0.00955653	[0.0069-0.0122] unit decrease	NR [~ 9732723] (imputed)	N
4	rs61799395	1	66407700	rs12088813	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Alcohol consumption (drinks per week)	up to 941,280 European ancestry individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs12088813-C	rs12088813	0	12088813	intron_variant	0	0.267	2E-8	7.698970004336019		0.009329047	[0.0061-0.0126] unit decrease	NR [~ 10000000] (imputed)	N
4	rs61799395	1	66407769	rs61799395	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	1p31.3	PDE4B	PDE4B			ENSG00000184588			rs61799395-C	rs61799395	0	61799395	intron_variant	0	0.2202	1E-9	9.0		0.01880294	[0.013-0.025] unit decrease	Affymetrix [~ 11515000] (imputed)	N
4	rs7528604	1	66408011	rs4554696	2018-10-17	30116032	Erlangsen A	2018-08-16	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30116032	Genetics of suicide attempts in individuals with and without mental disorders: a population-based genome-wide association study.	Affective disorder and suicide attempts	4,302 European ancestry cases, 13,294 European ancestry population controls	NA	1p31.3		PDE4B			ENSG00000184588			rs4554696-C	rs4554696	0	4554696	intron_variant	0	NR	6E-9	8.221848749616356		1.1748121	[1.07-1.28]	Illumina [11601089] (imputed)	N
4	rs7528604	1	66410109	rs11208774	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Highest math class taken (MTAG)	811,539 European ancestry individuals	NA	1p31.3	Intergenic	PDE4B			ENSG00000184588			rs11208774-T	rs11208774	0	11208774	intron_variant	0	0.536	1E-10	10.0	(MTAG)	0.0106	[0.0073-0.0139] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
4	rs7528604	1	66416939	rs1937455	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking initiation	324,851 European ancestry individuals, 21,962 South Asian ancestry individuals	up to 275,596 European ancestry individuals	1p31.3	PDE4B	PDE4B			ENSG00000184588			rs1937455-G	rs1937455	0	1937455	intron_variant	0	0.3	1E-9	9.0		0.0146	[0.0093-0.0199] unit decrease (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
4	rs7528604	1	66434743	rs7519259	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	1p31.3		PDE4B			ENSG00000184588			rs7519259-?	rs7519259	0	7519259	intron_variant	0	NR	3E-14	13.522878745280337				NR [~ 8900000] (imputed)	N
4	rs7528604	1	66469643	rs1937443	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs1937443-G	rs1937443	0	1937443	intron_variant	0	0.563	2E-15	14.698970004336019		0.02043622	[0.015-0.025] unit increase	NR [~ 10000000] (imputed)	N
4	rs7528604	1	66469643	rs1937443	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular) (MTAG)	up to 1,359,002 European ancestry individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs1937443-G	rs1937443	0	1937443	intron_variant	0	0.563	5E-23	22.30102999566398		0.0107674	[0.0086-0.0129] unit increase	NR [9732723] (imputed)	N
4	rs7528604	1	66470206	rs2186122	2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration (short sleep)	106,192  European ancestry cases, 305,742 European ancestry controls	47,180  adults, 10,554 children or adolescents	1p31.3	PDE4B	PDE4B			ENSG00000184588			rs2186122-T	rs2186122	0	2186122	intron_variant	0	NR	5E-9	8.301029995663981		1.024		NR [14661600] (imputed)	N
4	rs61799395	1	66476437	rs61796569	2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	1p31.3	NR	PDE4B			ENSG00000184588			rs61796569-T	rs61796569	0	61796569	intron_variant	0	NR	4E-9	8.397940008672037		0.828	unit increase	Affymetrix [14661600] (imputed)	N
4	rs7528604	1	66481188	rs1392816	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	1p31.3		PDE4B			ENSG00000184588			rs1392816-T	rs1392816	0	1392816	intron_variant	0	0.3831	2E-8	7.698970004336019		0.0082	[0.0055-0.0109] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
4	rs7528604	1	66481188	rs1392816	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (MTAG)	1,311,438 European ancestry individuals	NA	1p31.3	Intergenic	PDE4B			ENSG00000184588			rs1392816-T	rs1392816	0	1392816	intron_variant	0	0.3831	5E-10	9.301029995663981	(MTAG)	0.0084	[0.0059-0.0109] unit increase	Affymetrix, Illumina [7100000] (imputed)	N
4	rs7528604	1	66481188	rs1392816	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Age of smoking initiation (MTAG)	up to 931,815 European ancestry  individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs1392816-T	rs1392816	0	1392816	intron_variant	0	0.378	3E-11	10.522878745280337		0.0100538	[0.0071-0.013] unit increase	NR [9732723] (imputed)	N
4	rs7528604	1	66481188	rs1392816	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking cessation (MTAG)	up to 820,192 European ancestry individuals	NA	1p31.3	NR	PDE4B			ENSG00000184588			rs1392816-T	rs1392816	0	1392816	intron_variant	0	0.38	2E-13	12.698970004336019		0.0118095	[0.0087-0.0149] unit decrease	NR [9732723] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2017-02-24	27225129	Okbay A	2016-05-26	Nature	www.ncbi.nlm.nih.gov/pubmed/27225129	Genome-wide association study identifies 74 loci associated with educational attainment.	Educational attainment (years of education)	405,072 European ancestry individuals	NA	1p22.2	NR	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-T	rs1008078	0	1008078	regulatory_region_variant	1	0.4029	3E-14	13.522878745280337		0.017238006	NR unit decrease	Affymetrix, Illumina, Perlegen [~ 9300000] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2017-02-25	27225129	Okbay A	2016-05-26	Nature	www.ncbi.nlm.nih.gov/pubmed/27225129	Genome-wide association study identifies 74 loci associated with educational attainment.	Educational attainment (college completion)	280,007 European ancestry individuals	NA	1p22.2	NR	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-?	rs1008078	0	1008078	regulatory_region_variant	1	0.59	5E-9	8.301029995663981		1.0357074	[NR]	Affymetrix, Illumina, Perlegen [~ 9300000] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	1p22.2		BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-T	rs1008078	0	1008078	regulatory_region_variant	1	0.4019	5E-37	36.30102999566398		0.0182	[0.015-0.021] unit decrease	Affymetrix, Illumina [10000000] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (MTAG)	1,311,438 European ancestry individuals	NA	1p22.2	Intergenic	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-T	rs1008078	0	1008078	regulatory_region_variant	1	0.4019	6E-41	40.221848749616356	(MTAG)	0.0179	[0.015-0.02] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	1p22.2	NR	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-T	rs1008078	0	1008078	regulatory_region_variant	1	0.402	2E-18	17.69897000433602		0.022816928	[0.018-0.028] unit increase	NR [~ 10000000] (imputed)	N
5	rs12042107	1	91189731	rs1008078	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular) (MTAG)	up to 1,359,002 European ancestry individuals	NA	1p22.2	NR	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		6937	58809	rs1008078-T	rs1008078	0	1008078	regulatory_region_variant	1	0.402	2E-27	26.69897000433602		0.0120276	[0.0099-0.0142] unit increase	NR [9732723] (imputed)	N
5	rs12042107	1	91189933	rs12089815	2018-10-19	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Educational attainment (years of education)	up to 1,131,881 European ancestry individuals	NA	1p22.2		BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		7139	58607	rs12089815-A	rs12089815	0	12089815	intergenic_variant	1	0.5418	3E-33	32.52287874528034	(conditional-joint)	0.0169	[0.014-0.02] unit increase	Affymetrix, Illumina [10000000] (imputed)	N
5	rs12042107	1	91189933	rs12089815	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	1p22.2		BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		7139	58607	rs12089815-?	rs12089815	0	12089815	intergenic_variant	1	NR	3E-8	7.522878745280337				NR [~ 8900000] (imputed)	N
5	rs12042107	1	91189933	rs12089815	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Smoking status	approximately 458,000 European ancestry individuals	NA	1p22.2		BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		7139	58607	rs12089815-?	rs12089815	0	12089815	intergenic_variant	1	NR	3E-11	10.522878745280337				NR [~ 8900000] (imputed)	N
5	rs12042107	1	91193049	rs10922907	2018-02-23	29326435	Hill WD	2018-01-11	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29326435	A combined analysis of genetically correlated traits identifies 187 loci and a role for neurogenesis and myelination in intelligence.	Intelligence (MTAG)	120,934 British ancestry individuals, 127,548 individuals	NA	1p22.2	BARHL2	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		10255	55491	rs10922907-A	rs10922907	0	10922907	intergenic_variant	1	NR	2E-12	11.698970004336019		0.021674117	[0.016-0.028] unit decrease	Affymetrix [NR]	N
5	rs12042107	1	91193049	rs10922907	2018-11-12	30038396	Lee JJ	2018-07-23	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30038396	Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.	Cognitive performance (MTAG)	402,382 European ancestry individuals	NA	1p22.2	Intergenic	BARHL2 - LINC02609	ENSG00000143032	ENSG00000233593		10255	55491	rs10922907-A	rs10922907	0	10922907	intergenic_variant	1	0.4513	3E-16	15.522878745280337	(MTAG)	0.0188	[0.014-0.023] unit decrease	Affymetrix, Illumina [7100000] (imputed)	N
